tiempo_s,proto,seq,vd,v,theta,alpha,omegal,omegar,ul,ur,sl_adc,sr_adc,modo_sol
18.470,v2,4822,0.000000,-0.087551,0.065501,0.099334,-0.000000,-5.002929,0.000000,-0.136136,1563,1002,0
18.480,v2,4823,0.000000,-0.080817,0.066902,0.142040,-0.000000,-4.618088,0.000000,-0.125664,1585,1012,0
18.490,v2,4824,0.000000,-0.087551,0.065385,0.205017,-0.000000,-5.002929,0.000000,-0.136136,1562,1002,0
18.500,v2,4825,0.000000,-0.094286,0.066319,0.189427,-0.000000,-5.387769,0.000000,-0.146608,1562,994,0
18.510,v2,4826,0.000000,-0.087551,0.070405,0.126241,-0.000000,-5.002929,0.000000,-0.136136,1610,1007,0
18.520,v2,4827,0.000000,-0.087551,0.072040,0.126407,-0.000000,-5.002929,0.000000,-0.136136,1607,990,0
18.530,v2,4828,0.000000,-0.080817,0.072390,0.140428,-0.000000,-4.618088,0.000000,-0.125664,1599,979,0
18.540,v2,4829,0.000000,-0.080817,0.066669,0.192477,-0.000000,-4.618088,0.000000,-0.125664,1590,1019,0
18.550,v2,4830,0.000000,-0.087551,0.069588,0.225738,-0.000000,-5.002929,0.000000,-0.136136,1616,1020,0
18.560,v2,4831,0.000000,-0.080817,0.065151,0.234177,-0.000000,-4.618088,0.000000,-0.125664,1593,1035,0
18.570,v2,4832,0.000000,-0.080817,0.066552,0.204854,-0.000000,-4.618088,0.000000,-0.125664,1593,1023,0
18.580,v2,4833,0.000000,-0.080817,0.069121,0.168747,-0.000000,-4.618088,0.000000,-0.125664,1600,1008,0
18.590,v2,4834,0.000000,-0.074082,0.072740,0.152635,-0.000000,-4.233247,0.000000,-0.115192,1613,990,0
18.600,v2,4835,0.000000,-0.080817,0.074492,0.162992,-0.000000,-4.618088,0.000000,-0.125664,1611,973,0
18.610,v2,4836,0.000000,-0.074082,0.072157,0.170237,-0.000000,-4.233247,0.000000,-0.115192,1601,983,0
18.620,v2,4837,0.000000,-0.067347,0.076477,0.186883,-0.000000,-3.848407,0.000000,-0.104720,1639,984,0
18.630,v2,4838,0.000000,-0.074082,0.079629,0.210694,-0.000000,-4.233247,0.000000,-0.115192,1648,966,0
18.640,v2,4839,0.000000,-0.067347,0.077761,0.224414,-0.000000,-3.848407,0.000000,-0.104720,1621,955,0
18.650,v2,4840,0.000000,-0.067347,0.080797,0.236816,-0.000000,-3.848407,0.000000,-0.104720,1639,947,0
18.660,v2,4841,0.000000,-0.067347,0.077411,0.188806,-0.000000,-3.848407,0.000000,-0.104720,1622,959,0
18.670,v2,4842,0.000000,-0.053878,0.075543,0.142491,-0.000000,-3.078725,0.000000,-0.083776,1613,966,0
18.680,v2,4843,0.000000,-0.053878,0.074959,0.123106,-0.384841,-2.693885,-0.010472,-0.073304,1639,997,0
18.690,v2,4844,0.000000,-0.047143,0.072857,0.193085,-0.000000,-2.693885,0.000000,-0.073304,1618,994,0
18.700,v2,4845,0.000000,-0.040408,0.073908,0.189219,-0.000000,-2.309044,0.000000,-0.062832,1635,1002,0
18.710,v2,4846,0.000000,-0.033674,0.075659,0.141209,-0.000000,-1.924203,0.000000,-0.052360,1634,986,0
18.720,v2,4847,0.000000,-0.026939,0.073441,0.167204,-0.000000,-1.539363,0.000000,-0.041888,1637,1008,0
18.730,v2,4848,0.000000,-0.020204,0.073091,0.148215,-0.000000,-1.154522,0.000000,-0.031416,1633,1007,0
18.740,v2,4849,0.000000,-0.013469,0.070639,0.153332,-0.000000,-0.769681,0.000000,-0.020944,1611,1006,0
18.750,v2,4850,0.000000,-0.006735,0.073091,0.171434,-0.000000,-0.384841,0.000000,-0.010472,1621,995,0
18.760,v2,4851,0.000000,-0.006735,0.073791,0.160041,-0.000000,-0.384841,0.000000,-0.010472,1620,988,0
18.770,v2,4852,0.000000,0.000000,0.073558,0.176487,-0.000000,0.000000,0.000000,0.000000,1634,1004,0
18.780,v2,4853,0.000000,0.000000,0.073908,0.167795,-0.000000,0.000000,0.000000,0.000000,1630,997,0
18.790,v2,4854,0.000000,0.000000,0.072974,0.148829,-0.000000,0.000000,0.000000,0.000000,1618,993,0
18.800,v2,4855,0.000000,0.000000,0.072624,0.147251,-0.000000,0.000000,0.000000,0.000000,1621,999,0
18.810,v2,4856,0.000000,0.000000,0.074609,0.142562,-0.000000,0.000000,0.000000,0.000000,1638,999,0
18.820,v2,4857,0.000000,0.000000,0.075659,0.145416,-0.000000,0.000000,0.000000,0.000000,1646,998,0
18.830,v2,4858,0.000000,0.000000,0.074375,0.155463,-0.000000,0.000000,0.000000,0.000000,1631,994,0
18.840,v2,4859,0.000000,0.000000,0.075543,0.160468,-0.000000,0.000000,0.000000,0.000000,1645,998,0
18.850,v2,4860,0.000000,0.000000,0.072974,0.176190,-0.000000,0.000000,0.000000,0.000000,1631,1006,0
18.860,v2,4861,0.000000,0.000000,0.075309,0.185398,-0.000000,0.000000,0.000000,0.000000,1641,996,0
18.870,v2,4862,0.000000,0.000000,0.072740,0.189641,-0.000000,0.000000,0.000000,0.000000,1616,993,0
18.880,v2,4863,0.000000,0.000000,0.075192,0.198915,-0.000000,0.000000,0.000000,0.000000,1621,977,0
18.890,v2,4864,0.000000,0.000000,0.075192,0.205854,-0.000000,0.000000,0.000000,0.000000,1621,977,0
18.900,v2,4865,0.000000,0.000000,0.075076,0.206801,-0.000000,0.000000,0.000000,0.000000,1622,979,0
18.910,v2,4866,0.000000,0.000000,0.073091,0.209189,-0.000000,0.000000,0.000000,0.000000,1616,990,0
18.920,v2,4867,0.000000,0.000000,0.073558,0.210670,-0.000000,0.000000,0.000000,0.000000,1638,1008,0
18.930,v2,4868,0.000000,0.000000,0.074609,0.212901,-0.000000,0.000000,0.000000,0.000000,1616,977,0
18.940,v2,4869,0.000000,0.000000,0.075543,0.219407,-0.000000,0.000000,0.000000,0.000000,1626,979,0
18.950,v2,4870,0.000000,0.000000,0.074141,0.224911,-0.000000,0.000000,0.000000,0.000000,1616,981,0
18.960,v2,4871,0.000000,0.000000,0.075426,0.226720,-0.000000,0.000000,0.000000,0.000000,1611,965,0
18.970,v2,4872,0.000000,0.000000,0.074959,0.225365,-0.000000,0.000000,0.000000,0.000000,1634,992,0
18.980,v2,4873,0.000000,0.000000,0.074375,0.223253,-0.000000,0.000000,0.000000,0.000000,1623,986,0
18.990,v2,4874,0.000000,0.000000,0.073441,0.222424,-0.000000,0.000000,0.000000,0.000000,1619,990,0
19.000,v2,4875,0.000000,0.000000,0.076593,0.219217,-0.000000,0.000000,0.000000,0.000000,1633,977,0
19.010,v2,4876,0.000000,0.000000,0.075659,0.217296,-0.000000,0.000000,0.000000,0.000000,1635,987,0
19.020,v2,4877,0.000000,0.000000,0.074375,0.217024,-0.000000,0.000000,0.000000,0.000000,1616,979,0
19.030,v2,4878,0.000000,0.000000,0.075776,0.217805,-0.000000,0.000000,0.000000,0.000000,1643,994,0
19.040,v2,4879,0.000000,0.000000,0.072624,0.217756,-0.000000,0.000000,0.000000,0.000000,1616,994,0
19.050,v2,4880,0.000000,0.000000,0.075309,0.213876,-0.000000,0.000000,0.000000,0.000000,1638,993,0
19.060,v2,4881,0.000000,0.000000,0.073441,0.208586,-0.000000,0.000000,0.000000,0.000000,1627,998,0
19.070,v2,4882,0.000000,0.000000,0.072157,0.202203,-0.000000,0.000000,0.000000,0.000000,1616,998,0
19.080,v2,4883,0.000000,0.000000,0.076827,0.194858,-0.000000,0.000000,0.000000,0.000000,1637,979,0
19.090,v2,4884,0.000000,0.000000,0.074725,0.193759,-0.000000,0.000000,0.000000,0.000000,1636,996,0
19.100,v2,4885,0.000000,0.000000,0.073674,0.193412,-0.000000,0.000000,0.000000,0.000000,1638,1007,0
19.110,v2,4886,0.000000,0.000000,0.074025,0.191931,-0.000000,0.000000,0.000000,0.000000,1623,989,0
19.120,v2,4887,0.000000,0.000000,0.072273,0.195714,-0.000000,0.000000,0.000000,0.000000,1625,1006,0
19.130,v2,4888,0.000000,0.000000,0.073324,0.197176,-0.000000,0.000000,0.000000,0.000000,1628,1000,0
19.140,v2,4889,0.000000,0.000000,0.075309,0.199120,-0.000000,0.000000,0.000000,0.000000,1620,975,0
19.150,v2,4890,0.000000,0.000000,0.075776,0.203494,-0.000000,0.000000,0.000000,0.000000,1638,989,0
19.160,v2,4891,0.000000,0.000000,0.072857,0.206660,-0.000000,0.000000,0.000000,0.000000,1642,1018,0
19.170,v2,4892,0.000000,0.000000,0.072040,0.202001,-0.000000,0.000000,0.000000,0.000000,1616,999,0
19.180,v2,4893,0.000000,0.000000,0.074725,0.198344,-0.000000,0.000000,0.000000,0.000000,1640,1000,0
19.190,v2,4894,0.000000,0.000000,0.074375,0.194762,-0.000000,0.000000,0.000000,0.000000,1638,1001,0
19.200,v2,4895,0.000000,0.000000,0.071806,0.189780,-0.000000,0.000000,0.000000,0.000000,1621,1006,0
19.210,v2,4896,0.000000,0.000000,0.075192,0.184581,-0.000000,0.000000,0.000000,0.000000,1638,994,0
19.220,v2,4897,0.000000,0.000000,0.072273,0.183521,-0.000000,0.000000,0.000000,0.000000,1630,1011,0
19.230,v2,4898,0.000000,0.000000,0.073324,0.180965,-0.000000,0.000000,0.000000,0.000000,1633,1005,0
19.240,v2,4899,0.000000,0.000000,0.074492,0.180824,-0.000000,0.000000,0.000000,0.000000,1637,999,0
19.250,v2,4900,0.000000,0.000000,0.072273,0.175661,-0.000000,0.000000,0.000000,0.000000,1628,1009,0
19.260,v2,4901,0.000000,0.000000,0.072157,0.170954,-0.000000,0.000000,0.000000,0.000000,1619,1001,0
19.270,v2,4902,0.000000,0.000000,0.075659,0.166232,-0.000000,0.000000,0.000000,0.000000,1642,994,0
19.280,v2,4903,0.000000,0.000000,0.072157,0.164055,-0.000000,0.000000,0.000000,0.000000,1621,1003,0
19.290,v2,4904,0.000000,0.000000,0.071923,0.163707,-0.000000,0.000000,0.000000,0.000000,1621,1005,0
19.300,v2,4905,0.000000,0.000000,0.072040,0.166281,-0.000000,0.000000,0.000000,0.000000,1623,1006,0
19.310,v2,4906,0.000000,0.000000,0.074725,0.166726,-0.000000,0.000000,0.000000,0.000000,1632,992,0
19.320,v2,4907,0.000000,0.000000,0.073908,0.168694,-0.000000,0.000000,0.000000,0.000000,1622,989,0
19.330,v2,4908,0.000000,0.000000,0.073791,0.167050,-0.000000,0.000000,0.000000,0.000000,1636,1004,0
19.340,v2,4909,0.000000,0.000000,0.072740,0.166223,-0.000000,0.000000,0.000000,0.000000,1621,998,0
19.350,v2,4910,0.000000,0.000000,0.072857,0.167675,-0.000000,0.000000,0.000000,0.000000,1613,989,0
19.360,v2,4911,0.000000,0.000000,0.077060,0.168765,-0.000000,0.000000,0.000000,0.000000,1646,986,0
19.370,v2,4912,0.000000,0.000000,0.072857,0.167091,-0.000000,0.000000,0.000000,0.000000,1631,1007,0
19.380,v2,4913,0.000000,0.000000,0.075659,0.151712,-0.000000,0.000000,0.000000,0.000000,1646,998,0
19.390,v2,4914,0.000000,0.006735,0.074959,0.138334,-0.000000,0.384841,0.000000,0.010472,1650,1008,0
19.400,v2,4915,0.000000,0.000000,0.076010,0.146848,-0.000000,0.000000,0.000000,0.000000,1649,998,0
19.410,v2,4916,0.000000,0.006735,0.073207,0.152962,-0.000000,0.384841,0.000000,0.010472,1617,990,0
19.420,v2,4917,0.000000,0.006735,0.076710,0.163874,-0.000000,0.384841,0.000000,0.010472,1655,998,0
19.430,v2,4918,0.000000,0.013469,0.074725,0.185667,-0.000000,0.769681,0.000000,0.020944,1630,990,0
19.440,v2,4919,0.000000,0.013469,0.076360,0.198612,-0.000000,0.769681,0.000000,0.020944,1631,977,0
19.450,v2,4920,0.000000,0.020204,0.075426,0.179454,-0.000000,1.154522,0.000000,0.031416,1639,993,0
19.460,v2,4921,0.000000,0.026939,0.078345,0.235227,-0.000000,1.539363,0.000000,0.041888,1648,977,0
19.470,v2,4922,0.000000,0.026939,0.072624,0.226324,-0.000000,1.539363,0.000000,0.041888,1614,992,0
19.480,v2,4923,0.000000,0.033674,0.074959,0.242933,-0.000000,1.924203,0.000000,0.052360,1630,988,0
19.490,v2,4924,0.000000,0.033674,0.075076,0.263076,-0.000000,1.924203,0.000000,0.052360,1617,974,0
19.500,v2,4925,0.000000,0.033674,0.074025,0.282145,-0.000000,1.924203,0.000000,0.052360,1633,999,0
19.510,v2,4926,0.000000,0.047143,0.076944,0.299091,-0.000000,2.693885,0.000000,0.073304,1638,979,0
19.520,v2,4927,0.000000,0.047143,0.075192,0.290418,-0.000000,2.693885,0.000000,0.073304,1620,976,0
19.530,v2,4928,0.000000,0.047143,0.073324,0.303302,-0.000000,2.693885,0.000000,0.073304,1619,991,0
19.540,v2,4929,0.000000,0.053878,0.078812,0.272010,-0.000000,3.078725,0.000000,0.083776,1648,973,0
19.550,v2,4930,0.000000,0.053878,0.080446,0.292104,-0.000000,3.078725,0.000000,0.083776,1663,974,0
19.560,v2,4931,0.000000,0.060612,0.077294,0.273805,-0.000000,3.463566,0.000000,0.094248,1633,971,0
19.570,v2,4932,0.000000,0.067347,0.077644,0.228246,-0.000000,3.848407,0.000000,0.104720,1650,985,0
19.580,v2,4933,0.000000,0.060612,0.074959,0.224191,-0.000000,3.463566,0.000000,0.094248,1654,1012,0
19.590,v2,4934,0.000000,0.067347,0.068187,0.213187,-0.000000,3.848407,0.000000,0.104720,1635,1051,0
19.600,v2,4935,0.000000,0.074082,0.065968,0.189833,-0.000000,4.233247,0.000000,0.115192,1632,1067,0
19.610,v2,4936,0.000000,0.067347,0.066552,0.172681,-0.000000,3.848407,0.000000,0.104720,1642,1072,0
19.620,v2,4937,0.000000,0.074082,0.068304,0.080953,-0.000000,4.233247,0.000000,0.115192,1627,1042,0
19.630,v2,4938,0.000000,0.080817,0.061765,0.085343,-0.000000,4.618088,0.000000,0.125664,1601,1072,0
19.640,v2,4939,0.000000,0.074082,0.058963,0.074988,-0.000000,4.233247,0.000000,0.115192,1635,1130,0
19.650,v2,4940,0.000000,0.080817,0.057912,0.091551,-0.000000,4.618088,0.000000,0.125664,1638,1142,0
19.660,v2,4941,0.000000,0.080817,0.058262,0.091197,-0.000000,4.618088,0.000000,0.125664,1650,1151,0
19.670,v2,4942,0.000000,0.087551,0.056745,0.074660,-0.000000,5.002929,0.000000,0.136136,1654,1168,0
19.680,v2,4943,0.000000,0.080817,0.052191,0.037316,-0.000000,4.618088,0.000000,0.125664,1633,1186,0
19.690,v2,4944,0.000000,0.080817,0.050089,0.032018,-0.000000,4.618088,0.000000,0.125664,1615,1186,0
19.700,v2,4945,0.000000,0.087551,0.053942,0.041474,-0.000000,5.002929,0.000000,0.136136,1620,1158,0
19.710,v2,4946,0.000000,0.087551,0.051724,0.043717,-0.000000,5.002929,0.000000,0.136136,1622,1179,0
19.720,v2,4947,0.000000,0.087551,0.052074,0.060999,-0.000000,5.002929,0.000000,0.136136,1630,1184,0
19.730,v2,4948,0.000000,0.087551,0.056161,0.135010,-0.000000,5.002929,0.000000,0.136136,1639,1158,0
19.740,v2,4949,0.000000,0.087551,0.051607,0.029704,-0.000000,5.002929,0.000000,0.136136,1608,1166,0
19.750,v2,4950,0.000000,0.080817,0.052074,-0.009684,-0.000000,4.618088,0.000000,0.125664,1616,1170,0
19.760,v2,4951,0.000000,0.087551,0.050206,0.015251,-0.000000,5.002929,0.000000,0.136136,1610,1180,0
19.770,v2,4952,0.000000,0.087551,0.044835,0.043565,-0.000000,5.002929,0.000000,0.136136,1584,1200,0
19.780,v2,4953,0.000000,0.087551,0.040515,0.059089,-0.000000,5.002929,0.000000,0.136136,1577,1230,0
19.790,v2,4954,0.000000,0.087551,0.038297,0.084379,-0.000000,5.002929,0.000000,0.136136,1558,1230,0
19.800,v2,4955,0.000000,0.087551,0.039231,0.032428,-0.000000,5.002929,0.000000,0.136136,1565,1229,0
19.810,v2,4956,0.000000,0.080817,0.041916,-0.007486,-0.000000,4.618088,0.000000,0.125664,1595,1236,0
19.820,v2,4957,0.000000,0.087551,0.041216,-0.004147,-0.000000,5.002929,0.000000,0.136136,1603,1250,0
19.830,v2,4958,0.000000,0.087551,0.042150,-0.007411,-0.000000,5.002929,0.000000,0.136136,1616,1255,0
19.840,v2,4959,0.000000,0.087551,0.040398,-0.001572,-0.000000,5.002929,0.000000,0.136136,1600,1254,0
19.850,v2,4960,0.000000,0.080817,0.037596,0.003953,-0.000000,4.618088,0.000000,0.125664,1589,1267,0
19.860,v2,4961,0.000000,0.087551,0.034677,-0.013060,-0.000000,5.002929,0.000000,0.136136,1587,1290,0
19.870,v2,4962,0.000000,0.080817,0.036078,-0.014446,-0.000000,4.618088,0.000000,0.125664,1589,1280,0
19.880,v2,4963,0.000000,0.087551,0.036429,-0.023193,-0.000000,5.002929,0.000000,0.136136,1598,1286,0
19.890,v2,4964,0.000000,0.080817,0.035378,-0.047421,-0.000000,4.618088,0.000000,0.125664,1597,1294,0
19.900,v2,4965,0.000000,0.080817,0.040982,-0.036402,-0.000000,4.618088,0.000000,0.125664,1615,1264,0
